[0.26585266, 0.05671696, 0.10053938514191238, 0.07318180187148189, 0.7627777777777778, 0.9038048245614035, 0.9497843567251462]
[0.2568672, 0.057336364, 0.09263527947615666, 0.06823494207836023, 0.7860416666666666, 0.9111896929824561, 0.9500182748538012]
[0.24668518, 0.05606488, 0.09043567608715654, 0.0667028511645045, 0.7909502923976608, 0.9129248903508772, 0.9544426169590643]
[0.23862323, 0.053219587, 0.08804181499956369, 0.06487909254992878, 0.7963331505847954, 0.9160352704678363, 0.9521235380116959]
[0.23550345, 0.05254766, 0.08899625915792571, 0.06539100931163364, 0.7923446637426901, 0.9148729897660819, 0.953936403508772]
[0.23219992, 0.052365996, 0.0847848451143977, 0.06268791940414425, 0.8103216374269006, 0.9232693713450293, 0.9595559210526315]
[0.23271546, 0.051823728, 0.08573676212317846, 0.06314274939993159, 0.8033269371345029, 0.9159868421052632, 0.9595138888888889]
[0.2394758, 0.054785185, 0.08651385738181422, 0.06385910926099989, 0.8030537280701754, 0.9096116593567252, 0.9569462719298245]
[0.23302361, 0.053184807, 0.08475566976491371, 0.06268739371105518, 0.8063093932748538, 0.913422880116959, 0.9605592105263158]
[0.23208663, 0.052654747, 0.08476016873075766, 0.06263312581600934, 0.8086184210526316, 0.913250182748538, 0.9548318713450292]
[0.23340377, 0.0542924, 0.08454621181020587, 0.06266828920951995, 0.8089848318713451, 0.9146546052631579, 0.9566429093567251]
[0.22978407, 0.05290969, 0.08444203983436493, 0.0623880581758714, 0.8086787280701755, 0.9107894736842105, 0.950484283625731]
[0.23321627, 0.05430185, 0.08488395885232695, 0.06285145340611335, 0.8073300438596491, 0.9125045687134503, 0.9528070175438597]
[0.23061712, 0.053536266, 0.08424428449469398, 0.06250960209082038, 0.8113486842105263, 0.9114802631578948, 0.9552357456140351]
[0.22536984, 0.051494278, 0.08383111596511071, 0.06183757477193514, 0.8060526315789474, 0.914547697368421, 0.9597605994152046]
[0.2249717, 0.05141533, 0.08237123295873353, 0.061124656351108864, 0.8114903143274854, 0.913250182748538, 0.9576078216374269]
[0.22731759, 0.052879196, 0.08295460570470499, 0.061577673400440215, 0.8138139619883041, 0.9148154239766082, 0.9597861842105263]
[0.22849049, 0.052947946, 0.08398798994780507, 0.06215054131972236, 0.8082200292397661, 0.9125018274853801, 0.958327850877193]
[0.23008218, 0.053545546, 0.08411331094492462, 0.06245056936022713, 0.808657711988304, 0.9138916301169591, 0.9576681286549708]
[0.22926387, 0.053020727, 0.08286698969392257, 0.061533562729892646, 0.8144919590643275, 0.9140186403508772, 0.9575365497076024]
