[0.28183588, 0.062168393, 0.10737494762063839, 0.07993809676707234, 0.7572605994152046, 0.9033625730994153, 0.9586988304093568]
[0.2635101, 0.058338467, 0.09952265829565649, 0.07413740495955953, 0.7851909722222222, 0.9086549707602339, 0.9559301900584796]
[0.25799602, 0.057142653, 0.09638398816612462, 0.0718433039748287, 0.7958305921052632, 0.912547514619883, 0.9557419590643275]
[0.24889866, 0.054219473, 0.09133100098599657, 0.06742430217445987, 0.7930948464912281, 0.9076379751461988, 0.9620339912280702]
[0.24295594, 0.052924447, 0.09019713390524245, 0.06648379531355499, 0.7842690058479532, 0.9123876096491228, 0.9646235380116959]
[0.24717869, 0.054920092, 0.09018818001068374, 0.06650565589371062, 0.7931323099415205, 0.9111951754385965, 0.9604513888888889]
[0.2441091, 0.05470981, 0.08981886965400537, 0.06616639732051156, 0.7852987938596491, 0.9124205043859649, 0.9573336988304093]
[0.23555785, 0.05210643, 0.0881774336339651, 0.06489731621722693, 0.7866109283625731, 0.9189619883040936, 0.9605354532163742]
[0.2338663, 0.05085116, 0.08945840001002554, 0.06552343586722642, 0.7753389985380117, 0.9124936038011696, 0.961937134502924]
[0.23259681, 0.050845005, 0.08787974091149652, 0.06459516644549428, 0.785281432748538, 0.9164775219298246, 0.957874634502924]
[0.23168057, 0.050276726, 0.0870186633242815, 0.06400501108366616, 0.7873446637426901, 0.9195202850877193, 0.9607456140350877]
[0.23689151, 0.05238793, 0.08824333500483098, 0.06494147463216718, 0.7839446271929824, 0.917015716374269, 0.9573410087719298]
[0.23425487, 0.05181337, 0.0881906849733294, 0.06481073285811448, 0.7815844298245614, 0.9153728070175439, 0.9589766081871345]
[0.23416552, 0.052237004, 0.08789824527923068, 0.06456804724359637, 0.7870230263157895, 0.9158360745614035, 0.9559959795321638]
[0.2325384, 0.051492654, 0.08722475683447552, 0.06413238228859365, 0.7870961257309942, 0.9176379751461988, 0.9576772660818713]
[0.23105313, 0.05081809, 0.08727763117786237, 0.06414690492464656, 0.7884155701754386, 0.9168795687134503, 0.9578782894736843]
[0.23039101, 0.051276095, 0.08767695132022801, 0.0643733708774607, 0.784234283625731, 0.9169170321637427, 0.9600603070175439]
[0.22663143, 0.050093032, 0.08580174686348845, 0.06316229713946035, 0.7948729897660819, 0.921765350877193, 0.9609210526315789]
[0.22518986, 0.04962931, 0.08560475824412457, 0.0629557674415532, 0.7929696637426901, 0.9180683479532163, 0.9617543859649123]
[0.22573483, 0.049440414, 0.08623803410146465, 0.06328803202313085, 0.7860517178362573, 0.9175063961988305, 0.9643695175438597]
